boxscore_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202212250DEN,"Sun, Dec 25, 2022",DEN,PHO,Denver Nuggets,Phoenix Suns,128,125,3,Home,95.2,True,2023
202212300DEN,"Fri, Dec 30, 2022",DEN,MIA,Denver Nuggets,Miami Heat,124,119,5,Home,99.4,True,2023
202301010DEN,"Sun, Jan 1, 2023",DEN,BOS,Denver Nuggets,Boston Celtics,123,111,12,Home,99.2,True,2023
202301020MIN,"Mon, Jan 2, 2023",MIN,DEN,Minnesota Timberwolves,Denver Nuggets,124,111,13,Home,94.6,True,2023
202301050DEN,"Thu, Jan 5, 2023",DEN,LAC,Denver Nuggets,Los Angeles Clippers,122,91,31,Home,98.3,True,2023
202301060DEN,"Fri, Jan 6, 2023",DEN,CLE,Denver Nuggets,Cleveland Cavaliers,121,108,13,Home,88.4,True,2023
202301110DEN,"Wed, Jan 11, 2023",DEN,PHO,Denver Nuggets,Phoenix Suns,126,97,29,Home,94.8,True,2023
202301130LAC,"Fri, Jan 13, 2023",LAC,DEN,Los Angeles Clippers,Denver Nuggets,103,115,-12,Home,91.9,True,2023
202301170DEN,"Tue, Jan 17, 2023",DEN,POR,Denver Nuggets,Portland Trail Blazers,122,113,9,Home,98.4,True,2023
202301180DEN,"Wed, Jan 18, 2023",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,122,118,4,Home,98.6,True,2023
202301200DEN,"Fri, Jan 20, 2023",DEN,IND,Denver Nuggets,Indiana Pacers,134,111,23,Home,99.2,True,2023
202301220DEN,"Sun, Jan 22, 2023",DEN,OKC,Denver Nuggets,Oklahoma City Thunder,99,101,-2,Home,90.5,True,2023
202301250MIL,"Wed, Jan 25, 2023",MIL,DEN,Milwaukee Bucks,Denver Nuggets,107,99,8,Home,104.9,True,2023
202301280PHI,"Sat, Jan 28, 2023",PHI,DEN,Philadelphia 76ers,Denver Nuggets,126,119,7,Home,96.1,True,2023
202302040DEN,"Sat, Feb 4, 2023",DEN,ATL,Denver Nuggets,Atlanta Hawks,128,108,20,Home,101.7,True,2023
202302050MIN,"Sun, Feb 5, 2023",MIN,DEN,Minnesota Timberwolves,Denver Nuggets,128,98,30,Home,102.7,True,2023
202302070DEN,"Tue, Feb 7, 2023",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,146,112,34,Home,104.6,True,2023
202302130MIA,"Mon, Feb 13, 2023",MIA,DEN,Miami Heat,Denver Nuggets,108,112,-4,Home,91.0,True,2023
202302150DEN,"Wed, Feb 15, 2023",DEN,DAL,Denver Nuggets,Dallas Mavericks,118,109,9,Home,96.4,True,2023
202302230CLE,"Thu, Feb 23, 2023",CLE,DEN,Cleveland Cavaliers,Denver Nuggets,109,115,-6,Home,91.4,True,2023
202302250MEM,"Sat, Feb 25, 2023",MEM,DEN,Memphis Grizzlies,Denver Nuggets,112,94,18,Home,97.5,True,2023
202302260DEN,"Sun, Feb 26, 2023",DEN,LAC,Denver Nuggets,Los Angeles Clippers,134,124,10,Home,98.3,True,2023
202303030DEN,"Fri, Mar 3, 2023",DEN,MEM,Denver Nuggets,Memphis Grizzlies,113,97,16,Home,93.6,True,2023
202303060DEN,"Mon, Mar 6, 2023",DEN,TOR,Denver Nuggets,Toronto Raptors,118,113,5,Home,95.7,True,2023
202303080DEN,"Wed, Mar 8, 2023",DEN,CHI,Denver Nuggets,Chicago Bulls,96,117,-21,Home,93.9,True,2023
202303120DEN,"Sun, Mar 12, 2023",DEN,BRK,Denver Nuggets,Brooklyn Nets,120,122,-2,Home,96.5,True,2023
202303140TOR,"Tue, Mar 14, 2023",TOR,DEN,Toronto Raptors,Denver Nuggets,125,110,15,Home,95.4,True,2023
202303160DET,"Thu, Mar 16, 2023",DET,DEN,Detroit Pistons,Denver Nuggets,100,119,-19,Home,93.9,True,2023
202303180NYK,"Sat, Mar 18, 2023",NYK,DEN,New York Knicks,Denver Nuggets,116,110,6,Home,92.7,True,2023
202303190BRK,"Sun, Mar 19, 2023",BRK,DEN,Brooklyn Nets,Denver Nuggets,102,108,-6,Home,91.3,True,2023
202303220WAS,"Wed, Mar 22, 2023",WAS,DEN,Washington Wizards,Denver Nuggets,104,118,-14,Home,88.8,True,2023
202303250DEN,"Sat, Mar 25, 2023",DEN,MIL,Denver Nuggets,Milwaukee Bucks,129,106,23,Home,102.3,True,2023
202303270DEN,"Mon, Mar 27, 2023",DEN,PHI,Denver Nuggets,Philadelphia 76ers,116,111,5,Home,95.2,True,2023
202303310PHO,"Fri, Mar 31, 2023",PHO,DEN,Phoenix Suns,Denver Nuggets,100,93,7,Home,97.3,True,2023
202304060PHO,"Thu, Apr 6, 2023",PHO,DEN,Phoenix Suns,Denver Nuggets,119,115,4,Home,92.3,True,2023
202304080UTA,"Sat, Apr 8, 2023",UTA,DEN,Utah Jazz,Denver Nuggets,118,114,4,Home,107.0,True,2023
202304160DEN,"Sun, Apr 16, 2023",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,109,80,29,Home,93.2,True,2023
202304190DEN,"Wed, Apr 19, 2023",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,122,113,9,Home,92.5,True,2023
202304210MIN,"Fri, Apr 21, 2023",MIN,DEN,Minnesota Timberwolves,Denver Nuggets,111,120,-9,Home,98.1,True,2023
202304230MIN,"Sun, Apr 23, 2023",MIN,DEN,Minnesota Timberwolves,Denver Nuggets,114,108,6,Home,90.1,True,2023
202304250DEN,"Tue, Apr 25, 2023",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,112,109,3,Home,94.7,True,2023
202304290DEN,"Sat, Apr 29, 2023",DEN,PHO,Denver Nuggets,Phoenix Suns,125,107,18,Home,97.3,True,2023
202305010DEN,"Mon, May 1, 2023",DEN,PHO,Denver Nuggets,Phoenix Suns,97,87,10,Home,89.8,True,2023
202305050PHO,"Fri, May 5, 2023",PHO,DEN,Phoenix Suns,Denver Nuggets,121,114,7,Home,100.9,True,2023
202305070PHO,"Sun, May 7, 2023",PHO,DEN,Phoenix Suns,Denver Nuggets,129,124,5,Home,93.3,True,2023
202305090DEN,"Tue, May 9, 2023",DEN,PHO,Denver Nuggets,Phoenix Suns,118,102,16,Home,97.2,True,2023
202305110PHO,"Thu, May 11, 2023",PHO,DEN,Phoenix Suns,Denver Nuggets,100,125,-25,Home,97.3,True,2023
202306010DEN,"Thu, Jun 1, 2023",DEN,MIA,Denver Nuggets,Miami Heat,104,93,11,Home,90.9,True,2023
202306040DEN,"Sun, Jun 4, 2023",DEN,MIA,Denver Nuggets,Miami Heat,108,111,-3,Home,86.9,True,2023
202306070MIA,"Wed, Jun 7, 2023",MIA,DEN,Miami Heat,Denver Nuggets,94,109,-15,Home,90.5,True,2023
202306090MIA,"Fri, Jun 9, 2023",MIA,DEN,Miami Heat,Denver Nuggets,95,108,-13,Home,88.6,True,2023
202306120DEN,"Mon, Jun 12, 2023",DEN,MIA,Denver Nuggets,Miami Heat,94,89,5,Home,96.1,True,2023
202210230LAC,"Sun, Oct 23, 2022",LAC,PHO,Los Angeles Clippers,Phoenix Suns,95,112,-17,Home,94.6,True,2023
202210250OKC,"Tue, Oct 25, 2022",OKC,LAC,Oklahoma City Thunder,Los Angeles Clippers,108,94,14,Home,100.2,True,2023
202210270OKC,"Thu, Oct 27, 2022",OKC,LAC,Oklahoma City Thunder,Los Angeles Clippers,118,110,8,Home,95.4,True,2023
202211060LAC,"Sun, Nov 6, 2022",LAC,UTA,Los Angeles Clippers,Utah Jazz,102,110,-8,Home,98.6,True,2023
202211070LAC,"Mon, Nov 7, 2022",LAC,CLE,Los Angeles Clippers,Cleveland Cavaliers,119,117,2,Home,96.0,True,2023
202211120LAC,"Sat, Nov 12, 2022",LAC,BRK,Los Angeles Clippers,Brooklyn Nets,95,110,-15,Home,96.9,True,2023
202211150DAL,"Tue, Nov 15, 2022",DAL,LAC,Dallas Mavericks,Los Angeles Clippers,103,101,2,Home,92.6,True,2023
202211170LAC,"Thu, Nov 17, 2022",LAC,DET,Los Angeles Clippers,Detroit Pistons,96,91,5,Home,97.4,True,2023
202211210LAC,"Mon, Nov 21, 2022",LAC,UTA,Los Angeles Clippers,Utah Jazz,121,114,7,Home,98.9,True,2023
202211270LAC,"Sun, Nov 27, 2022",LAC,IND,Los Angeles Clippers,Indiana Pacers,114,100,14,Home,103.8,True,2023
202211290POR,"Tue, Nov 29, 2022",POR,LAC,Portland Trail Blazers,Los Angeles Clippers,112,118,-6,Home,97.2,True,2023
202211300UTA,"Wed, Nov 30, 2022",UTA,LAC,Utah Jazz,Los Angeles Clippers,125,112,13,Home,96.5,True,2023
202212080MIA,"Thu, Dec 8, 2022",MIA,LAC,Miami Heat,Los Angeles Clippers,115,110,5,Home,96.4,True,2023
202212100WAS,"Sat, Dec 10, 2022",WAS,LAC,Washington Wizards,Los Angeles Clippers,107,114,-7,Home,98.4,True,2023
202212120LAC,"Mon, Dec 12, 2022",LAC,BOS,Los Angeles Clippers,Boston Celtics,113,93,20,Home,95.1,True,2023
202212140LAC,"Wed, Dec 14, 2022",LAC,MIN,Los Angeles Clippers,Minnesota Timberwolves,99,88,11,Home,95.4,True,2023
202212150LAC,"Thu, Dec 15, 2022",LAC,PHO,Los Angeles Clippers,Phoenix Suns,95,111,-16,Home,92.7,True,2023
202212170LAC,"Sat, Dec 17, 2022",LAC,WAS,Los Angeles Clippers,Washington Wizards,102,93,9,Home,96.0,True,2023
202212230PHI,"Fri, Dec 23, 2022",PHI,LAC,Philadelphia 76ers,Los Angeles Clippers,119,114,5,Home,94.6,True,2023
202212260DET,"Mon, Dec 26, 2022",DET,LAC,Detroit Pistons,Los Angeles Clippers,131,142,-11,Home,100.9,True,2023
202212270TOR,"Tue, Dec 27, 2022",TOR,LAC,Toronto Raptors,Los Angeles Clippers,113,124,-11,Home,94.8,True,2023
202212290BOS,"Thu, Dec 29, 2022",BOS,LAC,Boston Celtics,Los Angeles Clippers,116,110,6,Home,98.1,True,2023
202212310IND,"Sat, Dec 31, 2022",IND,LAC,Indiana Pacers,Los Angeles Clippers,131,130,1,Home,99.6,True,2023
202301020LAC,"Mon, Jan 2, 2023",LAC,MIA,Los Angeles Clippers,Miami Heat,100,110,-10,Home,92.2,True,2023
202301060MIN,"Fri, Jan 6, 2023",MIN,LAC,Minnesota Timberwolves,Los Angeles Clippers,128,115,13,Home,99.2,True,2023
202301080LAC,"Sun, Jan 8, 2023",LAC,ATL,Los Angeles Clippers,Atlanta Hawks,108,112,-4,Home,97.0,True,2023
202301100LAC,"Tue, Jan 10, 2023",LAC,DAL,Los Angeles Clippers,Dallas Mavericks,113,101,12,Home,91.6,True,2023
202301170LAC,"Tue, Jan 17, 2023",LAC,PHI,Los Angeles Clippers,Philadelphia 76ers,110,120,-10,Home,94.6,True,2023
202301180UTA,"Wed, Jan 18, 2023",UTA,LAC,Utah Jazz,Los Angeles Clippers,126,103,23,Home,94.7,True,2023
202301220DAL,"Sun, Jan 22, 2023",DAL,LAC,Dallas Mavericks,Los Angeles Clippers,98,112,-14,Home,88.2,True,2023
202301280ATL,"Sat, Jan 28, 2023",ATL,LAC,Atlanta Hawks,Los Angeles Clippers,113,120,-7,Home,94.4,True,2023
202301290CLE,"Sun, Jan 29, 2023",CLE,LAC,Cleveland Cavaliers,Los Angeles Clippers,122,99,23,Home,93.0,True,2023
202301310CHI,"Tue, Jan 31, 2023",CHI,LAC,Chicago Bulls,Los Angeles Clippers,103,108,-5,Home,99.3,True,2023
202302020MIL,"Thu, Feb 2, 2023",MIL,LAC,Milwaukee Bucks,Los Angeles Clippers,106,105,1,Home,100.9,True,2023
202302040NYK,"Sat, Feb 4, 2023",NYK,LAC,New York Knicks,Los Angeles Clippers,128,134,-6,Home,96.0,True,2023
202302060BRK,"Mon, Feb 6, 2023",BRK,LAC,Brooklyn Nets,Los Angeles Clippers,116,124,-8,Home,99.3,True,2023
202302080LAC,"Wed, Feb 8, 2023",LAC,DAL,Los Angeles Clippers,Dallas Mavericks,104,110,-6,Home,94.9,True,2023
202302100LAC,"Fri, Feb 10, 2023",LAC,MIL,Los Angeles Clippers,Milwaukee Bucks,106,119,-13,Home,96.6,True,2023
202302160PHO,"Thu, Feb 16, 2023",PHO,LAC,Phoenix Suns,Los Angeles Clippers,107,116,-9,Home,98.3,True,2023
202302280LAC,"Tue, Feb 28, 2023",LAC,MIN,Los Angeles Clippers,Minnesota Timberwolves,101,108,-7,Home,105.3,True,2023
202303050LAC,"Sun, Mar 5, 2023",LAC,MEM,Los Angeles Clippers,Memphis Grizzlies,135,129,6,Home,102.4,True,2023
202303080LAC,"Wed, Mar 8, 2023",LAC,TOR,Los Angeles Clippers,Toronto Raptors,108,100,8,Home,93.1,True,2023
202303110LAC,"Sat, Mar 11, 2023",LAC,NYK,Los Angeles Clippers,New York Knicks,106,95,11,Home,89.6,True,2023
202303190POR,"Sun, Mar 19, 2023",POR,LAC,Portland Trail Blazers,Los Angeles Clippers,102,117,-15,Home,91.6,True,2023
202303210LAC,"Tue, Mar 21, 2023",LAC,OKC,Los Angeles Clippers,Oklahoma City Thunder,100,101,-1,Home,94.8,True,2023
202303230LAC,"Thu, Mar 23, 2023",LAC,OKC,Los Angeles Clippers,Oklahoma City Thunder,127,105,22,Home,96.0,True,2023
202303270LAC,"Mon, Mar 27, 2023",LAC,CHI,Los Angeles Clippers,Chicago Bulls,124,112,12,Home,95.9,True,2023
202303290MEM,"Wed, Mar 29, 2023",MEM,LAC,Memphis Grizzlies,Los Angeles Clippers,132,141,-9,Home,102.9,True,2023
202303310MEM,"Fri, Mar 31, 2023",MEM,LAC,Memphis Grizzlies,Los Angeles Clippers,108,94,14,Home,101.6,True,2023
202304080LAC,"Sat, Apr 8, 2023",LAC,POR,Los Angeles Clippers,Portland Trail Blazers,136,125,11,Home,101.5,True,2023
202304090PHO,"Sun, Apr 9, 2023",PHO,LAC,Phoenix Suns,Los Angeles Clippers,114,119,-5,Home,102.2,True,2023
202304160PHO,"Sun, Apr 16, 2023",PHO,LAC,Phoenix Suns,Los Angeles Clippers,110,115,-5,Home,99.8,True,2023
202304180PHO,"Tue, Apr 18, 2023",PHO,LAC,Phoenix Suns,Los Angeles Clippers,123,109,14,Home,92.4,True,2023
202304200LAC,"Thu, Apr 20, 2023",LAC,PHO,Los Angeles Clippers,Phoenix Suns,124,129,-5,Home,104.3,True,2023
202304220LAC,"Sat, Apr 22, 2023",LAC,PHO,Los Angeles Clippers,Phoenix Suns,100,112,-12,Home,94.2,True,2023
202304250PHO,"Tue, Apr 25, 2023",PHO,LAC,Phoenix Suns,Los Angeles Clippers,136,130,6,Home,99.2,True,2023
202210190MEM,"Wed, Oct 19, 2022",MEM,NYK,Memphis Grizzlies,New York Knicks,115,112,3,Home,96.4,True,2023
202210220DAL,"Sat, Oct 22, 2022",DAL,MEM,Dallas Mavericks,Memphis Grizzlies,137,96,41,Home,99.6,True,2023
202210240MEM,"Mon, Oct 24, 2022",MEM,BRK,Memphis Grizzlies,Brooklyn Nets,134,124,10,Home,98.0,True,2023
202210290UTA,"Sat, Oct 29, 2022",UTA,MEM,Utah Jazz,Memphis Grizzlies,124,123,1,Home,102.4,True,2023
202210310UTA,"Mon, Oct 31, 2022",UTA,MEM,Utah Jazz,Memphis Grizzlies,121,105,16,Home,103.2,True,2023
202211020POR,"Wed, Nov 2, 2022",POR,MEM,Portland Trail Blazers,Memphis Grizzlies,106,111,-5,Home,98.9,True,2023
202211060MEM,"Sun, Nov 6, 2022",MEM,WAS,Memphis Grizzlies,Washington Wizards,103,97,6,Home,93.9,True,2023
202211070MEM,"Mon, Nov 7, 2022",MEM,BOS,Memphis Grizzlies,Boston Celtics,106,109,-3,Home,99.5,True,2023
202211110MEM,"Fri, Nov 11, 2022",MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,114,103,11,Home,94.0,True,2023
202211130WAS,"Sun, Nov 13, 2022",WAS,MEM,Washington Wizards,Memphis Grizzlies,102,92,10,Home,99.1,True,2023
202211180MEM,"Fri, Nov 18, 2022",MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,121,110,11,Home,101.2,True,2023
202211200BRK,"Sun, Nov 20, 2022",BRK,MEM,Brooklyn Nets,Memphis Grizzlies,127,115,12,Home,104.4,True,2023
202211270NYK,"Sun, Nov 27, 2022",NYK,MEM,New York Knicks,Memphis Grizzlies,123,127,-4,Home,97.1,True,2023
202211300MIN,"Wed, Nov 30, 2022",MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,109,101,8,Home,100.7,True,2023
202212020MEM,"Fri, Dec 2, 2022",MEM,PHI,Memphis Grizzlies,Philadelphia 76ers,117,109,8,Home,98.9,True,2023
202212040DET,"Sun, Dec 4, 2022",DET,MEM,Detroit Pistons,Memphis Grizzlies,112,122,-10,Home,101.2,True,2023
202212050MEM,"Mon, Dec 5, 2022",MEM,MIA,Memphis Grizzlies,Miami Heat,101,93,8,Home,96.6,True,2023
202212070MEM,"Wed, Dec 7, 2022",MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,123,102,21,Home,103.2,True,2023
202212090MEM,"Fri, Dec 9, 2022",MEM,DET,Memphis Grizzlies,Detroit Pistons,114,103,11,Home,104.6,True,2023
202212120MEM,"Mon, Dec 12, 2022",MEM,ATL,Memphis Grizzlies,Atlanta Hawks,128,103,25,Home,105.1,True,2023
202212150MEM,"Thu, Dec 15, 2022",MEM,MIL,Memphis Grizzlies,Milwaukee Bucks,142,101,41,Home,101.2,True,2023
202212170OKC,"Sat, Dec 17, 2022",OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,115,109,6,Home,103.1,True,2023
202212230PHO,"Fri, Dec 23, 2022",PHO,MEM,Phoenix Suns,Memphis Grizzlies,100,125,-25,Home,96.5,True,2023
202212270MEM,"Tue, Dec 27, 2022",MEM,PHO,Memphis Grizzlies,Phoenix Suns,108,125,-17,Home,99.1,True,2023
202212290TOR,"Thu, Dec 29, 2022",TOR,MEM,Toronto Raptors,Memphis Grizzlies,106,119,-13,Home,95.7,True,2023
202301080MEM,"Sun, Jan 8, 2023",MEM,UTA,Memphis Grizzlies,Utah Jazz,123,118,5,Home,105.8,True,2023
202301140IND,"Sat, Jan 14, 2023",IND,MEM,Indiana Pacers,Memphis Grizzlies,112,130,-18,Home,109.2,True,2023
202301160MEM,"Mon, Jan 16, 2023",MEM,PHO,Memphis Grizzlies,Phoenix Suns,136,106,30,Home,100.9,True,2023
202301180MEM,"Wed, Jan 18, 2023",MEM,CLE,Memphis Grizzlies,Cleveland Cavaliers,115,114,1,Home,95.6,True,2023
202301220PHO,"Sun, Jan 22, 2023",PHO,MEM,Phoenix Suns,Memphis Grizzlies,112,110,2,Home,106.2,True,2023
202301270MIN,"Fri, Jan 27, 2023",MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,111,100,11,Home,102.2,True,2023
202301290MEM,"Sun, Jan 29, 2023",MEM,IND,Memphis Grizzlies,Indiana Pacers,112,100,12,Home,89.0,True,2023
202302010MEM,"Wed, Feb 1, 2023",MEM,POR,Memphis Grizzlies,Portland Trail Blazers,112,122,-10,Home,98.4,True,2023
202302020CLE,"Thu, Feb 2, 2023",CLE,MEM,Cleveland Cavaliers,Memphis Grizzlies,128,113,15,Home,103.2,True,2023
202302050MEM,"Sun, Feb 5, 2023",MEM,TOR,Memphis Grizzlies,Toronto Raptors,103,106,-3,Home,100.5,True,2023
202302070MEM,"Tue, Feb 7, 2023",MEM,CHI,Memphis Grizzlies,Chicago Bulls,104,89,15,Home,99.3,True,2023
202302100MEM,"Fri, Feb 10, 2023",MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,128,107,21,Home,102.6,True,2023
202302120BOS,"Sun, Feb 12, 2023",BOS,MEM,Boston Celtics,Memphis Grizzlies,119,109,10,Home,94.3,True,2023
202302150MEM,"Wed, Feb 15, 2023",MEM,UTA,Memphis Grizzlies,Utah Jazz,117,111,6,Home,103.1,True,2023
202302230PHI,"Thu, Feb 23, 2023",PHI,MEM,Philadelphia 76ers,Memphis Grizzlies,110,105,5,Home,98.5,True,2023
202303110MEM,"Sat, Mar 11, 2023",MEM,DAL,Memphis Grizzlies,Dallas Mavericks,112,108,4,Home,94.3,True,2023
202303130DAL,"Mon, Mar 13, 2023",DAL,MEM,Dallas Mavericks,Memphis Grizzlies,88,104,-16,Home,96.3,True,2023
202303150MIA,"Wed, Mar 15, 2023",MIA,MEM,Miami Heat,Memphis Grizzlies,138,119,19,Home,99.9,True,2023
202303200MEM,"Mon, Mar 20, 2023",MEM,DAL,Memphis Grizzlies,Dallas Mavericks,112,108,4,Home,93.0,True,2023
202303260ATL,"Sun, Mar 26, 2023",ATL,MEM,Atlanta Hawks,Memphis Grizzlies,119,123,-4,Home,101.3,True,2023
202304020CHI,"Sun, Apr 2, 2023",CHI,MEM,Chicago Bulls,Memphis Grizzlies,128,107,21,Home,98.3,True,2023
202304040MEM,"Tue, Apr 4, 2023",MEM,POR,Memphis Grizzlies,Portland Trail Blazers,119,109,10,Home,97.8,True,2023
202304070MIL,"Fri, Apr 7, 2023",MIL,MEM,Milwaukee Bucks,Memphis Grizzlies,114,137,-23,Home,99.3,True,2023
202304090OKC,"Sun, Apr 9, 2023",OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,115,100,15,Home,100.1,True,2023
202210190PHO,"Wed, Oct 19, 2022",PHO,DAL,Phoenix Suns,Dallas Mavericks,107,105,2,Home,95.8,True,2023
202210270BRK,"Thu, Oct 27, 2022",BRK,DAL,Brooklyn Nets,Dallas Mavericks,125,129,-4,Home,93.3,True,2023
202210290DAL,"Sat, Oct 29, 2022",DAL,OKC,Dallas Mavericks,Oklahoma City Thunder,111,117,-6,Home,98.2,True,2023
202211020DAL,"Wed, Nov 2, 2022",DAL,UTA,Dallas Mavericks,Utah Jazz,103,100,3,Home,91.9,True,2023
202211040DAL,"Fri, Nov 4, 2022",DAL,TOR,Dallas Mavericks,Toronto Raptors,111,110,1,Home,96.2,True,2023
202211070DAL,"Mon, Nov 7, 2022",DAL,BRK,Dallas Mavericks,Brooklyn Nets,96,94,2,Home,86.2,True,2023
202211100WAS,"Thu, Nov 10, 2022",WAS,DAL,Washington Wizards,Dallas Mavericks,113,105,8,Home,99.7,True,2023
202211120DAL,"Sat, Nov 12, 2022",DAL,POR,Dallas Mavericks,Portland Trail Blazers,117,112,5,Home,94.1,True,2023
202211230BOS,"Wed, Nov 23, 2022",BOS,DAL,Boston Celtics,Dallas Mavericks,125,112,13,Home,97.7,True,2023
202211260TOR,"Sat, Nov 26, 2022",TOR,DAL,Toronto Raptors,Dallas Mavericks,105,100,5,Home,93.0,True,2023
202211270MIL,"Sun, Nov 27, 2022",MIL,DAL,Milwaukee Bucks,Dallas Mavericks,124,115,9,Home,95.9,True,2023
202212010DET,"Thu, Dec 1, 2022",DET,DAL,Detroit Pistons,Dallas Mavericks,131,125,6,Home,94.1,True,2023
202212030NYK,"Sat, Dec 3, 2022",NYK,DAL,New York Knicks,Dallas Mavericks,100,121,-21,Home,100.0,True,2023
202212050DAL,"Mon, Dec 5, 2022",DAL,PHO,Dallas Mavericks,Phoenix Suns,130,111,19,Home,95.7,True,2023
202212090DAL,"Fri, Dec 9, 2022",DAL,MIL,Dallas Mavericks,Milwaukee Bucks,105,106,-1,Home,95.6,True,2023
202212100CHI,"Sat, Dec 10, 2022",CHI,DAL,Chicago Bulls,Dallas Mavericks,144,115,29,Home,99.1,True,2023
202212120DAL,"Mon, Dec 12, 2022",DAL,OKC,Dallas Mavericks,Oklahoma City Thunder,121,114,7,Home,98.0,True,2023
202212140DAL,"Wed, Dec 14, 2022",DAL,CLE,Dallas Mavericks,Cleveland Cavaliers,90,105,-15,Home,87.6,True,2023
202212160DAL,"Fri, Dec 16, 2022",DAL,POR,Dallas Mavericks,Portland Trail Blazers,130,110,20,Home,99.9,True,2023
202212170CLE,"Sat, Dec 17, 2022",CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,100,99,1,Home,91.9,True,2023
202212190MIN,"Mon, Dec 19, 2022",MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,116,106,10,Home,96.3,True,2023
202212210MIN,"Wed, Dec 21, 2022",MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,99,104,-5,Home,91.8,True,2023
202212270DAL,"Tue, Dec 27, 2022",DAL,NYK,Dallas Mavericks,New York Knicks,126,121,5,Home,94.0,True,2023
202301050DAL,"Thu, Jan 5, 2023",DAL,BOS,Dallas Mavericks,Boston Celtics,95,124,-29,Home,97.4,True,2023
202301080OKC,"Sun, Jan 8, 2023",OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,120,109,11,Home,94.5,True,2023
202301140POR,"Sat, Jan 14, 2023",POR,DAL,Portland Trail Blazers,Dallas Mavericks,136,119,17,Home,95.3,True,2023
202301150POR,"Sun, Jan 15, 2023",POR,DAL,Portland Trail Blazers,Dallas Mavericks,140,123,17,Home,97.5,True,2023
202301180DAL,"Wed, Jan 18, 2023",DAL,ATL,Dallas Mavericks,Atlanta Hawks,122,130,-8,Home,97.2,True,2023
202301200DAL,"Fri, Jan 20, 2023",DAL,MIA,Dallas Mavericks,Miami Heat,115,90,25,Home,89.8,True,2023
202301240DAL,"Tue, Jan 24, 2023",DAL,WAS,Dallas Mavericks,Washington Wizards,126,127,-1,Home,101.1,True,2023
202301260PHO,"Thu, Jan 26, 2023",PHO,DAL,Phoenix Suns,Dallas Mavericks,95,99,-4,Home,86.3,True,2023
202301280UTA,"Sat, Jan 28, 2023",UTA,DAL,Utah Jazz,Dallas Mavericks,108,100,8,Home,92.2,True,2023
202301300DAL,"Mon, Jan 30, 2023",DAL,DET,Dallas Mavericks,Detroit Pistons,111,105,6,Home,93.0,True,2023
202302060UTA,"Mon, Feb 6, 2023",UTA,DAL,Utah Jazz,Dallas Mavericks,111,124,-13,Home,96.3,True,2023
202302130DAL,"Mon, Feb 13, 2023",DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,121,124,-3,Home,94.3,True,2023
202302280DAL,"Tue, Feb 28, 2023",DAL,IND,Dallas Mavericks,Indiana Pacers,122,124,-2,Home,98.4,True,2023
202303020DAL,"Thu, Mar 2, 2023",DAL,PHI,Dallas Mavericks,Philadelphia 76ers,133,126,7,Home,98.7,True,2023
202303050DAL,"Sun, Mar 5, 2023",DAL,PHO,Dallas Mavericks,Phoenix Suns,126,130,-4,Home,96.8,True,2023
202303070DAL,"Tue, Mar 7, 2023",DAL,UTA,Dallas Mavericks,Utah Jazz,120,116,4,Home,110.6,True,2023
202303270IND,"Mon, Mar 27, 2023",IND,DAL,Indiana Pacers,Dallas Mavericks,104,127,-23,Home,97.3,True,2023
202303290PHI,"Wed, Mar 29, 2023",PHI,DAL,Philadelphia 76ers,Dallas Mavericks,116,108,8,Home,92.4,True,2023
202304010MIA,"Sat, Apr 1, 2023",MIA,DAL,Miami Heat,Dallas Mavericks,129,122,7,Home,95.4,True,2023
202304020ATL,"Sun, Apr 2, 2023",ATL,DAL,Atlanta Hawks,Dallas Mavericks,132,130,2,Home,99.0,True,2023
202304070DAL,"Fri, Apr 7, 2023",DAL,CHI,Dallas Mavericks,Chicago Bulls,112,115,-3,Home,99.2,True,2023
202210200PHI,"Thu, Oct 20, 2022",PHI,MIL,Philadelphia 76ers,Milwaukee Bucks,88,90,-2,Home,92.5,True,2023
202210260MIL,"Wed, Oct 26, 2022",MIL,BRK,Milwaukee Bucks,Brooklyn Nets,110,99,11,Home,102.3,True,2023
202210280MIL,"Fri, Oct 28, 2022",MIL,NYK,Milwaukee Bucks,New York Knicks,119,108,11,Home,103.2,True,2023
